Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Datetime
8/4/2007,5:47:00,2.374,0.096,239.66,9.8,0.0,0.0,0.0,2007-04-08 05:47:00
17/10/2008,10:24:00,1.516,0.222,237.39,6.4,0.0,1.0,18.0,2008-10-17 10:24:00
22/3/2007,3:26:00,0.314,0.08,246.81,1.4,0.0,0.0,0.0,2007-03-22 03:26:00
9/1/2007,5:35:00,0.212,0.0,240.15,1.0,0.0,0.0,0.0,2007-01-09 05:35:00
23/5/2007,5:48:00,0.366,0.16,235.75,1.6,0.0,1.0,0.0,2007-05-23 05:48:00
2/3/2007,17:29:00,0.294,0.088,239.51,1.2,0.0,0.0,0.0,2007-03-02 17:29:00
17/11/2007,10:33:00,1.312,0.0,237.51,5.4,0.0,0.0,18.0,2007-11-17 10:33:00
31/10/2007,6:49:00,0.308,0.102,240.78,1.4,0.0,0.0,0.0,2007-10-31 06:49:00
17/5/2007,10:45:00,0.32,0.0,233.19,1.4,0.0,0.0,0.0,2007-05-17 10:45:00
16/11/2007,3:37:00,0.3,0.078,243.22,1.2,0.0,0.0,0.0,2007-11-16 03:37:00
16/8/2007,4:36:00,0.198,0.138,240.03,1.0,0.0,0.0,0.0,2007-08-16 04:36:00
24/4/2007,7:35:00,1.714,0.062,234.93,7.2,0.0,0.0,17.0,2007-04-24 07:35:00
29/3/2008,12:09:00,1.624,0.06,235.72,6.8,0.0,1.0,17.0,2008-03-29 12:09:00
28/3/2008,17:57:00,0.646,0.192,240.94,2.8,0.0,0.0,0.0,2008-03-28 17:57:00
2/12/2007,1:34:00,2.542,0.346,239.48,10.6,0.0,0.0,17.0,2007-12-02 01:34:00
30/5/2008,20:20:00,1.562,0.2,240.63,6.6,0.0,0.0,18.0,2008-05-30 20:20:00
6/5/2007,16:54:00,0.622,0.092,237.44,2.6,0.0,0.0,0.0,2007-05-06 16:54:00
16/8/2008,5:24:00,0.178,0.156,242.47,0.8,0.0,0.0,1.0,2008-08-16 05:24:00
14/8/2007,3:50:00,0.104,0.0,238.49,0.4,0.0,0.0,0.0,2007-08-14 03:50:00
9/11/2008,21:14:00,3.298,0.0,234.04,14.0,0.0,0.0,16.0,2008-11-09 21:14:00
17/3/2008,12:19:00,2.946,0.252,237.53,12.8,0.0,26.0,17.0,2008-03-17 12:19:00
22/4/2007,18:11:00,0.486,0.256,242.99,2.4,0.0,2.0,0.0,2007-04-22 18:11:00
6/11/2008,11:58:00,0.762,0.218,238.53,3.6,0.0,0.0,0.0,2008-11-06 11:58:00
16/11/2007,23:30:00,0.592,0.104,246.71,2.4,0.0,0.0,0.0,2007-11-16 23:30:00
19/3/2007,15:18:00,1.372,0.0,241.32,5.6,0.0,0.0,17.0,2007-03-19 15:18:00
7/10/2008,15:18:00,0.624,0.22,240.47,2.8,0.0,1.0,1.0,2008-10-07 15:18:00
3/6/2007,1:39:00,1.438,0.174,237.35,6.0,0.0,0.0,18.0,2007-06-03 01:39:00
28/10/2008,10:33:00,0.206,0.052,242.52,0.8,0.0,0.0,0.0,2008-10-28 10:33:00
14/8/2007,13:55:00,0.236,0.116,234.89,1.2,0.0,0.0,0.0,2007-08-14 13:55:00
4/11/2008,0:29:00,0.356,0.088,242.41,1.6,0.0,0.0,0.0,2008-11-04 00:29:00
30/3/2007,1:44:00,0.22,0.0,243.74,1.0,0.0,0.0,0.0,2007-03-30 01:44:00
3/3/2008,17:55:00,1.826,0.29,241.41,7.8,0.0,19.0,0.0,2008-03-03 17:55:00
25/2/2007,17:53:00,0.326,0.122,240.58,1.4,0.0,0.0,0.0,2007-02-25 17:53:00
10/9/2008,17:19:00,0.244,0.106,242.71,1.0,0.0,1.0,1.0,2008-09-10 17:19:00
6/5/2008,1:21:00,0.376,0.106,239.51,1.6,0.0,0.0,0.0,2008-05-06 01:21:00
23/5/2008,20:47:00,0.57,0.056,239.9,2.8,0.0,0.0,6.0,2008-05-23 20:47:00
4/4/2007,0:52:00,0.286,0.08,241.6,1.2,0.0,0.0,0.0,2007-04-04 00:52:00
17/3/2007,21:01:00,4.02,0.0,238.05,16.8,0.0,0.0,17.0,2007-03-17 21:01:00
10/11/2007,9:25:00,2.362,0.046,238.43,10.0,1.0,0.0,17.0,2007-11-10 09:25:00
4/11/2007,1:02:00,0.21,0.0,243.13,0.8,0.0,0.0,0.0,2007-11-04 01:02:00
21/12/2007,21:33:00,1.404,0.0,243.41,5.8,0.0,0.0,0.0,2007-12-21 21:33:00
19/7/2007,5:34:00,0.31,0.224,233.78,1.6,0.0,0.0,0.0,2007-07-19 05:34:00
5/4/2008,15:01:00,1.58,0.09,240.83,6.6,0.0,1.0,19.0,2008-04-05 15:01:00
8/9/2007,16:58:00,2.194,0.174,238.5,10.6,0.0,1.0,17.0,2007-09-08 16:58:00
27/5/2008,20:12:00,0.876,0.112,242.47,3.6,0.0,0.0,0.0,2008-05-27 20:12:00
25/2/2008,17:37:00,0.352,0.15,240.33,1.6,0.0,1.0,0.0,2008-02-25 17:37:00
31/7/2007,19:18:00,0.212,0.064,236.12,1.2,0.0,0.0,0.0,2007-07-31 19:18:00
6/7/2008,5:46:00,0.224,0.106,242.75,1.0,0.0,0.0,1.0,2008-07-06 05:46:00
14/2/2007,23:24:00,0.35,0.128,242.61,1.6,0.0,0.0,0.0,2007-02-14 23:24:00
27/11/2008,16:48:00,0.39,0.208,244.18,1.8,0.0,2.0,0.0,2008-11-27 16:48:00
8/1/2008,5:33:00,0.32,0.098,243.43,1.4,0.0,0.0,0.0,2008-01-08 05:33:00
16/11/2008,11:17:00,1.024,0.37,237.98,4.6,0.0,0.0,0.0,2008-11-16 11:17:00
10/2/2007,7:45:00,1.396,0.272,242.87,5.8,0.0,0.0,0.0,2007-02-10 07:45:00
11/2/2008,4:10:00,0.232,0.0,246.78,1.0,0.0,0.0,0.0,2008-02-11 04:10:00
5/11/2007,13:51:00,1.45,0.108,240.17,6.0,1.0,0.0,18.0,2007-11-05 13:51:00
30/7/2007,11:08:00,0.17,0.152,235.61,1.0,0.0,0.0,0.0,2007-07-30 11:08:00
28/12/2007,4:14:00,0.27,0.048,247.89,1.2,0.0,0.0,0.0,2007-12-28 04:14:00
12/12/2008,0:29:00,0.354,0.062,245.01,1.4,0.0,2.0,0.0,2008-12-12 00:29:00
18/4/2007,17:11:00,0.338,0.228,240.49,1.6,0.0,0.0,0.0,2007-04-18 17:11:00
22/12/2007,3:06:00,0.226,0.0,248.33,1.0,0.0,0.0,0.0,2007-12-22 03:06:00
18/5/2008,13:56:00,0.34,0.23,240.6,1.8,0.0,0.0,1.0,2008-05-18 13:56:00
17/6/2008,22:27:00,2.01,0.146,240.95,8.4,1.0,0.0,18.0,2008-06-17 22:27:00
16/10/2007,23:11:00,2.208,0.268,242.82,9.6,0.0,31.0,0.0,2007-10-16 23:11:00
18/1/2007,22:05:00,1.43,0.12,238.31,6.0,0.0,0.0,17.0,2007-01-18 22:05:00
12/4/2008,21:29:00,3.406,0.424,238.59,14.4,0.0,1.0,18.0,2008-04-12 21:29:00
29/6/2008,22:53:00,0.398,0.088,242.25,1.8,0.0,0.0,0.0,2008-06-29 22:53:00
25/10/2008,14:28:00,1.486,0.058,242.01,6.0,0.0,0.0,18.0,2008-10-25 14:28:00
24/2/2007,7:21:00,0.222,0.0,241.65,1.0,0.0,0.0,0.0,2007-02-24 07:21:00
13/8/2008,17:24:00,0.19,0.152,241.15,1.0,0.0,0.0,1.0,2008-08-13 17:24:00
21/6/2007,22:15:00,0.784,0.0,236.64,3.2,1.0,0.0,0.0,2007-06-21 22:15:00
24/5/2007,8:51:00,1.362,0.068,232.24,5.8,1.0,2.0,17.0,2007-05-24 08:51:00
5/8/2008,9:41:00,1.204,0.0,237.7,5.0,0.0,0.0,18.0,2008-08-05 09:41:00
14/9/2008,5:49:00,0.258,0.064,243.61,1.0,0.0,0.0,1.0,2008-09-14 05:49:00
15/8/2008,4:39:00,0.238,0.25,242.62,1.4,0.0,1.0,1.0,2008-08-15 04:39:00
30/5/2008,7:57:00,1.578,0.322,239.3,6.6,0.0,1.0,18.0,2008-05-30 07:57:00
12/5/2008,7:30:00,0.162,0.0,241.86,0.6,0.0,0.0,1.0,2008-05-12 07:30:00
27/2/2008,0:14:00,0.212,0.0,240.37,0.8,0.0,0.0,0.0,2008-02-27 00:14:00
10/3/2008,18:45:00,0.286,0.0,235.16,1.2,0.0,0.0,0.0,2008-03-10 18:45:00
2/7/2007,21:10:00,2.208,0.278,240.56,9.4,0.0,31.0,0.0,2007-07-02 21:10:00
2/6/2008,23:34:00,0.35,0.214,239.18,1.8,0.0,0.0,1.0,2008-06-02 23:34:00
11/5/2008,15:24:00,2.046,0.258,240.54,8.6,0.0,1.0,19.0,2008-05-11 15:24:00
4/5/2008,11:11:00,0.366,0.104,240.84,1.6,0.0,0.0,1.0,2008-05-04 11:11:00
23/4/2007,2:51:00,1.47,0.058,241.25,6.2,0.0,0.0,19.0,2007-04-23 02:51:00
18/2/2008,9:39:00,1.308,0.0,241.61,5.4,0.0,0.0,18.0,2008-02-18 09:39:00
9/6/2008,12:44:00,1.62,0.228,236.45,7.0,0.0,2.0,18.0,2008-06-09 12:44:00
25/11/2008,16:36:00,0.33,0.08,240.48,1.4,0.0,0.0,0.0,2008-11-25 16:36:00
15/8/2007,4:49:00,0.132,0.0,240.35,0.6,0.0,1.0,0.0,2007-08-15 04:49:00
6/7/2007,13:57:00,0.196,0.084,238.88,0.8,0.0,0.0,0.0,2007-07-06 13:57:00
18/1/2008,19:53:00,2.962,0.21,233.39,12.6,0.0,3.0,17.0,2008-01-18 19:53:00
22/7/2007,5:00:00,0.23,0.106,235.79,1.0,0.0,0.0,0.0,2007-07-22 05:00:00
26/4/2008,19:06:00,0.666,0.094,241.84,2.8,0.0,1.0,0.0,2008-04-26 19:06:00
11/8/2007,4:58:00,0.122,0.0,234.66,0.6,0.0,0.0,0.0,2007-08-11 04:58:00
4/12/2008,22:57:00,0.822,0.066,244.98,3.6,0.0,0.0,0.0,2008-12-04 22:57:00
3/12/2008,14:30:00,1.854,0.0,242.6,7.6,0.0,0.0,18.0,2008-12-03 14:30:00
21/4/2007,20:01:00,3.636,0.322,234.25,15.6,38.0,0.0,17.0,2007-04-21 20:01:00
18/8/2007,13:14:00,0.102,0.0,239.31,0.4,0.0,0.0,0.0,2007-08-18 13:14:00
9/11/2008,20:58:00,3.008,0.052,237.0,12.6,0.0,0.0,17.0,2008-11-09 20:58:00
20/5/2008,20:19:00,0.308,0.254,244.02,1.6,0.0,1.0,0.0,2008-05-20 20:19:00
6/1/2007,3:08:00,0.348,0.2,245.7,1.6,0.0,0.0,0.0,2007-01-06 03:08:00
31/5/2007,12:13:00,0.3,0.074,235.54,1.2,0.0,0.0,0.0,2007-05-31 12:13:00
7/6/2007,16:04:00,0.792,0.066,234.06,3.4,0.0,0.0,0.0,2007-06-07 16:04:00
4/12/2007,20:25:00,2.986,0.0,239.22,12.4,0.0,0.0,0.0,2007-12-04 20:25:00
17/1/2008,6:40:00,3.722,0.084,241.81,16.4,0.0,0.0,0.0,2008-01-17 06:40:00
15/2/2007,11:38:00,1.426,0.13,240.8,5.8,0.0,0.0,18.0,2007-02-15 11:38:00
5/3/2007,2:59:00,0.426,0.238,243.58,2.0,0.0,2.0,0.0,2007-03-05 02:59:00
5/5/2008,5:11:00,0.348,0.116,241.41,1.4,0.0,0.0,1.0,2008-05-05 05:11:00
2/9/2007,21:58:00,3.148,0.234,239.09,13.2,38.0,2.0,0.0,2007-09-02 21:58:00
20/8/2007,14:20:00,0.284,0.14,241.48,1.4,0.0,0.0,0.0,2007-08-20 14:20:00
23/1/2007,10:58:00,0.308,0.116,240.03,1.4,0.0,0.0,0.0,2007-01-23 10:58:00
25/6/2008,20:17:00,1.43,0.364,238.84,6.0,0.0,0.0,18.0,2008-06-25 20:17:00
1/6/2007,14:46:00,0.32,0.102,236.28,1.4,0.0,0.0,0.0,2007-06-01 14:46:00
26/7/2008,15:23:00,0.244,0.118,241.53,1.0,0.0,0.0,1.0,2008-07-26 15:23:00
3/9/2008,2:49:00,0.24,0.052,241.59,1.2,0.0,0.0,0.0,2008-09-03 02:49:00
9/4/2008,5:02:00,0.488,0.334,240.75,2.4,0.0,1.0,1.0,2008-04-09 05:02:00
19/1/2008,4:53:00,0.41,0.238,243.87,1.8,0.0,2.0,0.0,2008-01-19 04:53:00
15/2/2007,23:57:00,1.562,0.0,244.89,6.4,0.0,0.0,19.0,2007-02-15 23:57:00
27/12/2007,9:46:00,0.922,0.0,241.49,3.8,0.0,0.0,0.0,2007-12-27 09:46:00
12/3/2008,7:22:00,0.41,0.0,242.61,1.8,0.0,0.0,0.0,2008-03-12 07:22:00
26/8/2008,9:05:00,0.082,0.0,242.2,0.2,0.0,0.0,0.0,2008-08-26 09:05:00
25/7/2007,19:58:00,0.24,0.15,236.9,1.2,0.0,0.0,0.0,2007-07-25 19:58:00
13/7/2008,14:29:00,1.368,0.316,240.36,5.8,0.0,0.0,12.0,2008-07-13 14:29:00
11/5/2008,7:42:00,0.246,0.12,240.1,1.0,0.0,2.0,1.0,2008-05-11 07:42:00
15/4/2008,7:38:00,0.526,0.108,242.47,2.2,0.0,0.0,1.0,2008-04-15 07:38:00
19/4/2008,18:16:00,1.808,0.484,238.74,7.8,0.0,1.0,18.0,2008-04-19 18:16:00
25/9/2007,15:25:00,0.818,0.09,238.17,3.4,0.0,1.0,0.0,2007-09-25 15:25:00
14/1/2008,14:10:00,1.46,0.05,240.88,6.0,0.0,0.0,18.0,2008-01-14 14:10:00
30/4/2008,7:06:00,0.256,0.0,243.09,1.0,0.0,0.0,1.0,2008-04-30 07:06:00
13/9/2007,7:02:00,1.844,0.0,237.91,7.6,0.0,0.0,17.0,2007-09-13 07:02:00
12/2/2008,8:44:00,3.944,0.05,230.78,17.0,35.0,0.0,16.0,2008-02-12 08:44:00
5/8/2008,15:22:00,0.254,0.252,240.15,1.4,0.0,0.0,1.0,2008-08-05 15:22:00
17/2/2007,18:30:00,0.558,0.296,237.23,2.6,0.0,0.0,0.0,2007-02-17 18:30:00
19/4/2008,11:16:00,1.836,0.512,238.96,8.0,0.0,1.0,18.0,2008-04-19 11:16:00
26/1/2007,23:30:00,0.78,0.224,243.92,3.2,1.0,2.0,0.0,2007-01-26 23:30:00
1/1/2007,11:10:00,2.618,0.124,237.66,11.0,0.0,0.0,0.0,2007-01-01 11:10:00
18/6/2008,10:40:00,1.202,0.0,237.97,5.0,0.0,0.0,18.0,2008-06-18 10:40:00
12/11/2008,20:24:00,1.662,0.068,238.96,7.0,0.0,0.0,0.0,2008-11-12 20:24:00
17/4/2007,13:41:00,0.316,0.092,240.29,1.4,0.0,0.0,0.0,2007-04-17 13:41:00
2/9/2007,8:01:00,0.246,0.198,242.43,1.2,0.0,1.0,0.0,2007-09-02 08:01:00
9/11/2007,2:38:00,0.53,0.0,241.09,2.2,0.0,0.0,0.0,2007-11-09 02:38:00
6/3/2008,7:04:00,3.486,0.114,236.14,14.6,0.0,0.0,17.0,2008-03-06 07:04:00
27/6/2007,9:57:00,1.232,0.082,236.83,5.2,0.0,1.0,17.0,2007-06-27 09:57:00
14/8/2007,2:25:00,0.102,0.0,237.21,0.4,0.0,0.0,0.0,2007-08-14 02:25:00
23/6/2007,14:47:00,0.122,0.0,241.38,0.6,0.0,0.0,0.0,2007-06-23 14:47:00
16/2/2007,19:16:00,3.55,0.206,237.53,15.0,0.0,0.0,17.0,2007-02-16 19:16:00
7/8/2007,13:04:00,1.188,0.094,232.55,5.0,0.0,0.0,17.0,2007-08-07 13:04:00
7/5/2008,21:32:00,2.256,0.298,237.63,9.6,0.0,0.0,11.0,2008-05-07 21:32:00
19/6/2007,15:46:00,0.28,0.232,241.36,1.4,0.0,0.0,0.0,2007-06-19 15:46:00
3/10/2007,9:47:00,0.28,0.05,240.0,1.2,0.0,0.0,0.0,2007-10-03 09:47:00
1/8/2007,6:35:00,0.176,0.102,238.35,0.8,0.0,0.0,0.0,2007-08-01 06:35:00
15/12/2007,22:18:00,2.198,0.062,242.69,9.0,0.0,0.0,0.0,2007-12-15 22:18:00
6/7/2008,17:45:00,3.174,0.482,238.72,13.4,39.0,1.0,1.0,2008-07-06 17:45:00
17/11/2007,4:21:00,0.334,0.1,243.05,1.4,0.0,0.0,0.0,2007-11-17 04:21:00
27/10/2008,12:03:00,0.312,0.08,241.59,1.2,0.0,0.0,0.0,2008-10-27 12:03:00
18/12/2006,4:09:00,0.21,0.0,246.92,0.8,0.0,0.0,0.0,2006-12-18 04:09:00
22/1/2007,18:35:00,1.18,0.122,237.63,5.0,0.0,0.0,0.0,2007-01-22 18:35:00
15/11/2007,7:13:00,1.114,0.126,241.83,4.6,0.0,0.0,0.0,2007-11-15 07:13:00
9/12/2007,7:26:00,0.32,0.116,240.75,1.4,0.0,0.0,0.0,2007-12-09 07:26:00
11/4/2008,9:12:00,1.764,0.068,238.66,7.4,0.0,0.0,18.0,2008-04-11 09:12:00
20/7/2007,18:53:00,3.532,0.352,235.23,15.2,37.0,7.0,0.0,2007-07-20 18:53:00
19/6/2007,6:08:00,0.244,0.128,238.85,1.0,0.0,0.0,0.0,2007-06-19 06:08:00
21/5/2008,16:53:00,0.306,0.228,242.27,1.6,0.0,2.0,1.0,2008-05-21 16:53:00
11/5/2007,9:42:00,1.44,0.168,233.99,6.2,0.0,1.0,17.0,2007-05-11 09:42:00
22/2/2008,12:53:00,2.224,0.074,239.12,10.2,0.0,15.0,17.0,2008-02-22 12:53:00
20/2/2007,19:41:00,1.262,0.136,235.9,5.4,0.0,0.0,0.0,2007-02-20 19:41:00
23/6/2008,15:22:00,0.366,0.0,238.54,2.0,0.0,0.0,4.0,2008-06-23 15:22:00
26/12/2006,14:35:00,4.736,0.3,243.11,19.4,0.0,39.0,18.0,2006-12-26 14:35:00
20/12/2007,23:23:00,0.228,0.0,246.4,1.0,0.0,0.0,0.0,2007-12-20 23:23:00
20/4/2008,21:08:00,6.366,0.368,232.97,27.4,2.0,37.0,18.0,2008-04-20 21:08:00
11/6/2007,7:01:00,2.276,0.132,239.95,9.6,0.0,2.0,17.0,2007-06-11 07:01:00
12/7/2007,18:18:00,0.212,0.108,240.89,1.0,0.0,1.0,0.0,2007-07-12 18:18:00
12/6/2007,14:14:00,0.216,0.124,238.99,1.0,0.0,0.0,0.0,2007-06-12 14:14:00
27/10/2007,8:43:00,3.418,0.0,239.12,14.2,0.0,0.0,18.0,2007-10-27 08:43:00
10/1/2008,12:54:00,1.558,0.074,239.11,6.6,0.0,0.0,17.0,2008-01-10 12:54:00
14/10/2008,0:12:00,0.348,0.108,242.15,1.4,0.0,0.0,1.0,2008-10-14 00:12:00
18/9/2007,4:59:00,0.198,0.082,240.42,0.8,0.0,1.0,0.0,2007-09-18 04:59:00
11/5/2008,0:12:00,1.354,0.0,241.8,5.6,0.0,0.0,0.0,2008-05-11 00:12:00
19/8/2007,14:28:00,0.174,0.1,239.4,0.8,0.0,0.0,0.0,2007-08-19 14:28:00
29/10/2008,18:11:00,0.686,0.046,238.8,2.8,0.0,0.0,0.0,2008-10-29 18:11:00
16/11/2008,16:49:00,1.774,0.164,236.91,7.6,0.0,0.0,0.0,2008-11-16 16:49:00
26/12/2006,0:19:00,2.458,0.108,245.49,10.0,0.0,0.0,0.0,2006-12-26 00:19:00
8/6/2007,19:26:00,1.32,0.0,240.83,5.4,0.0,0.0,18.0,2007-06-08 19:26:00
7/1/2007,11:35:00,0.532,0.294,240.54,2.6,0.0,3.0,0.0,2007-01-07 11:35:00
26/7/2007,21:15:00,1.4,0.204,234.38,6.0,0.0,0.0,0.0,2007-07-26 21:15:00
19/5/2008,7:13:00,3.546,0.094,236.7,15.0,0.0,0.0,18.0,2008-05-19 07:13:00
4/1/2008,4:01:00,0.306,0.094,244.92,1.2,0.0,0.0,0.0,2008-01-04 04:01:00
24/5/2007,0:24:00,0.212,0.046,239.97,0.8,0.0,0.0,0.0,2007-05-24 00:24:00
18/5/2007,16:53:00,0.246,0.048,235.88,1.0,0.0,0.0,0.0,2007-05-18 16:53:00
15/8/2008,8:08:00,0.082,0.0,243.1,0.2,0.0,0.0,0.0,2008-08-15 08:08:00
4/2/2008,18:13:00,0.556,0.0,237.09,2.2,0.0,0.0,0.0,2008-02-04 18:13:00
12/10/2008,4:35:00,0.322,0.066,241.86,1.4,0.0,0.0,1.0,2008-10-12 04:35:00
12/12/2008,23:15:00,0.422,0.196,245.12,1.8,0.0,0.0,0.0,2008-12-12 23:15:00
10/6/2008,10:07:00,1.296,0.076,236.94,5.4,0.0,0.0,18.0,2008-06-10 10:07:00
19/7/2008,2:09:00,0.158,0.0,240.09,0.6,0.0,0.0,0.0,2008-07-19 02:09:00
3/12/2008,10:19:00,1.362,0.06,243.8,5.6,0.0,0.0,18.0,2008-12-03 10:19:00
15/3/2008,2:52:00,0.244,0.0,242.31,1.0,0.0,0.0,0.0,2008-03-15 02:52:00
17/10/2008,20:39:00,4.574,0.086,232.83,19.6,0.0,23.0,18.0,2008-10-17 20:39:00
10/12/2008,23:07:00,0.332,0.088,247.19,1.4,0.0,0.0,0.0,2008-12-10 23:07:00
26/7/2008,14:22:00,0.446,0.23,241.35,2.2,0.0,0.0,1.0,2008-07-26 14:22:00
14/2/2008,20:55:00,1.166,0.186,238.47,5.0,0.0,0.0,0.0,2008-02-14 20:55:00
16/5/2007,3:19:00,0.282,0.046,235.61,1.2,0.0,0.0,0.0,2007-05-16 03:19:00
4/3/2007,18:45:00,2.834,0.218,235.27,12.0,0.0,1.0,17.0,2007-03-04 18:45:00
24/5/2007,1:27:00,0.296,0.064,236.59,1.2,0.0,1.0,0.0,2007-05-24 01:27:00
6/6/2008,17:46:00,0.408,0.102,241.23,2.0,0.0,1.0,0.0,2008-06-06 17:46:00
27/7/2008,20:45:00,1.528,0.192,236.5,6.6,0.0,0.0,18.0,2008-07-27 20:45:00
28/4/2008,8:48:00,0.32,0.098,241.37,1.4,0.0,1.0,0.0,2008-04-28 08:48:00
26/3/2008,1:34:00,0.296,0.048,243.33,1.2,0.0,0.0,0.0,2008-03-26 01:34:00
9/7/2007,1:33:00,0.388,0.35,243.48,2.0,0.0,1.0,0.0,2007-07-09 01:33:00
6/7/2007,18:34:00,1.326,0.128,241.29,5.4,0.0,0.0,18.0,2007-07-06 18:34:00
5/9/2007,7:42:00,1.2,0.0,241.44,4.8,0.0,0.0,18.0,2007-09-05 07:42:00
4/4/2008,17:22:00,0.274,0.0,240.94,1.2,0.0,0.0,0.0,2008-04-04 17:22:00
18/12/2006,14:46:00,1.82,0.0,243.86,7.4,0.0,0.0,18.0,2006-12-18 14:46:00
28/8/2007,13:34:00,0.202,0.126,238.57,1.0,0.0,0.0,0.0,2007-08-28 13:34:00
14/10/2008,9:24:00,1.462,0.18,238.19,6.2,0.0,0.0,18.0,2008-10-14 09:24:00
23/7/2008,21:15:00,0.638,0.166,241.03,2.6,1.0,1.0,0.0,2008-07-23 21:15:00
12/5/2008,13:44:00,0.312,0.05,241.65,1.2,0.0,0.0,0.0,2008-05-12 13:44:00
10/3/2007,17:06:00,0.958,0.354,241.18,4.2,0.0,0.0,0.0,2007-03-10 17:06:00
1/7/2007,13:11:00,0.33,0.222,239.67,1.6,0.0,1.0,0.0,2007-07-01 13:11:00
7/12/2008,6:24:00,0.418,0.184,246.57,1.8,0.0,1.0,0.0,2008-12-07 06:24:00
19/7/2008,21:37:00,0.5,0.0,243.07,2.0,0.0,0.0,1.0,2008-07-19 21:37:00
25/2/2008,4:21:00,0.212,0.0,238.99,0.8,0.0,0.0,0.0,2008-02-25 04:21:00
20/8/2007,14:52:00,1.388,0.126,241.72,5.8,0.0,1.0,18.0,2007-08-20 14:52:00
11/3/2007,0:03:00,2.372,0.068,237.51,10.0,0.0,0.0,0.0,2007-03-11 00:03:00
9/5/2007,18:54:00,1.318,0.088,234.95,5.6,0.0,1.0,17.0,2007-05-09 18:54:00
13/4/2007,4:40:00,0.216,0.0,240.14,0.8,0.0,0.0,0.0,2007-04-13 04:40:00
20/6/2008,12:12:00,1.84,0.3,240.35,9.0,23.0,2.0,0.0,2008-06-20 12:12:00
14/5/2008,10:48:00,2.918,0.196,238.86,13.0,28.0,0.0,18.0,2008-05-14 10:48:00
28/1/2008,18:06:00,0.502,0.08,239.04,2.4,0.0,0.0,0.0,2008-01-28 18:06:00
15/11/2008,14:16:00,1.742,0.174,242.28,7.2,0.0,0.0,18.0,2008-11-15 14:16:00
20/8/2008,21:52:00,0.158,0.124,241.74,0.8,0.0,0.0,1.0,2008-08-20 21:52:00
12/12/2008,0:18:00,0.534,0.224,243.23,2.4,0.0,0.0,0.0,2008-12-12 00:18:00
25/9/2008,19:32:00,1.162,0.1,241.78,4.8,0.0,1.0,1.0,2008-09-25 19:32:00
3/9/2008,22:08:00,0.56,0.0,237.25,2.4,0.0,0.0,0.0,2008-09-03 22:08:00
19/10/2008,9:44:00,1.188,0.116,241.12,5.4,0.0,5.0,9.0,2008-10-19 09:44:00
23/3/2007,18:10:00,1.434,0.078,242.62,5.8,0.0,0.0,18.0,2007-03-23 18:10:00
25/8/2008,1:37:00,0.084,0.0,243.3,0.2,0.0,0.0,0.0,2008-08-25 01:37:00
23/12/2006,21:41:00,2.252,0.118,239.77,10.2,0.0,0.0,0.0,2006-12-23 21:41:00
5/1/2007,9:44:00,2.33,0.108,238.78,9.6,0.0,0.0,0.0,2007-01-05 09:44:00
25/9/2007,3:58:00,0.21,0.104,240.88,1.0,0.0,0.0,0.0,2007-09-25 03:58:00
1/11/2007,23:12:00,0.28,0.08,243.97,1.2,0.0,0.0,0.0,2007-11-01 23:12:00
3/3/2008,4:24:00,0.53,0.0,240.78,2.2,0.0,0.0,0.0,2008-03-03 04:24:00
23/4/2007,7:41:00,2.312,0.132,236.0,9.8,0.0,0.0,17.0,2007-04-23 07:41:00
30/9/2008,12:44:00,0.42,0.258,242.19,2.0,0.0,1.0,1.0,2008-09-30 12:44:00
15/3/2008,1:15:00,0.238,0.0,238.68,1.0,0.0,0.0,0.0,2008-03-15 01:15:00
7/12/2008,5:23:00,0.4,0.136,246.24,1.6,0.0,0.0,0.0,2008-12-07 05:23:00
26/8/2007,14:30:00,5.308,0.216,236.3,22.6,37.0,22.0,17.0,2007-08-26 14:30:00
29/2/2008,4:03:00,0.29,0.096,240.61,1.2,0.0,2.0,0.0,2008-02-29 04:03:00
10/8/2007,21:13:00,0.102,0.0,234.91,0.4,0.0,0.0,0.0,2007-08-10 21:13:00
9/8/2007,2:46:00,0.204,0.118,234.87,1.0,0.0,0.0,0.0,2007-08-09 02:46:00
5/4/2007,14:54:00,0.438,0.324,243.54,2.2,0.0,0.0,0.0,2007-04-05 14:54:00
20/3/2007,23:30:00,1.426,0.06,240.18,5.8,0.0,0.0,17.0,2007-03-20 23:30:00
26/1/2007,7:02:00,2.31,0.0,239.1,9.6,0.0,0.0,18.0,2007-01-26 07:02:00
29/5/2007,11:58:00,0.854,0.082,234.82,3.8,0.0,1.0,0.0,2007-05-29 11:58:00
11/7/2008,7:02:00,1.364,0.0,240.78,5.6,0.0,0.0,18.0,2008-07-11 07:02:00
23/4/2008,4:21:00,0.258,0.0,243.27,1.0,0.0,0.0,1.0,2008-04-23 04:21:00
15/2/2007,21:07:00,2.894,0.05,235.49,12.2,0.0,1.0,17.0,2007-02-15 21:07:00
4/2/2007,11:32:00,1.402,0.0,238.7,5.8,0.0,0.0,18.0,2007-02-04 11:32:00
29/5/2008,2:07:00,0.226,0.046,239.34,1.0,0.0,0.0,1.0,2008-05-29 02:07:00
18/6/2008,15:38:00,0.228,0.098,243.16,1.0,0.0,0.0,0.0,2008-06-18 15:38:00
